,review,tokenized,freq_dist
1381,trip flew british airways athens london aircraft boeing age years aircraft showed age inside outside well seating apart slightly delayed leaving caught time flight landed time unfortunately ba adopted low cost airline mentality buy food drinks shame used lovely airline guess need live prices competitive,"['trip', 'flew', 'british', 'airways', 'athens', 'london', 'aircraft', 'boeing', 'age', 'years', 'aircraft', 'showed', 'age', 'inside', 'outside', 'well', 'seating', 'apart', 'slightly', 'delayed', 'leaving', 'caught', 'time', 'flight', 'landed', 'time', 'unfortunately', 'ba', 'adopted', 'low', 'cost', 'airline', 'mentality', 'buy', 'food', 'drinks', 'shame', 'used', 'lovely', 'airline', 'guess', 'need', 'live', 'prices', 'competitive']",<FreqDist with 41 samples and 45 outcomes>
1382,trip best thing flight london heathrow miami punctuality however got flight time hadnt eaten breakfast airport would starving lunch service served seemed like long time take hours mediocre lunch served even mediocre sandwich one cabin staff premium economy service meant drinks meals served slowly hard worked lady aircraft elderly showing age screen tiny scratched hardly worth looking flown similar routes thomas cook tui planes service comfort new aircraft miles ahead ba flight think shameful national carrier,"['trip', 'best', 'thing', 'flight', 'london', 'heathrow', 'miami', 'punctuality', 'however', 'got', 'flight', 'time', 'hadnt', 'eaten', 'breakfast', 'airport', 'would', 'starving', 'lunch', 'service', 'served', 'seemed', 'like', 'long', 'time', 'take', 'hours', 'mediocre', 'lunch', 'served', 'even', 'mediocre', 'sandwich', 'one', 'cabin', 'staff', 'premium', 'economy', 'service', 'meant', 'drinks', 'meals', 'served', 'slowly', 'hard', 'worked', 'lady', 'aircraft', 'elderly', 'showing', 'age', 'screen', 'tiny', 'scratched', 'hardly', 'worth', 'looking', 'flown', 'similar', 'routes', 'thomas', 'cook', 'tui', 'planes', 'service', 'comfort', 'new', 'aircraft', 'miles', 'ahead', 'ba', 'flight', 'think', 'shameful', 'national', 'carrier']",<FreqDist with 66 samples and 76 outcomes>
1383,trip ive flying bombay last seven years teach seven years flown jet decided try ba time terminal heathrow flowed smoothly kerbside gate boarding disappointing discipline aircraft boarded logic suggests board back aircraft questioned one staff told stopped two years ago flight smooth seat significantly comfortable jets food good service great steward looked area friendly authoritative economy class book seat hours takeoff book seat choice earlier wish pay wanted avios points cannot told several executive club members avios point collectors made complaint ba might consider allowing customers reserve seats avios points ba judging experience know whether fullexercise lowcost airline,"['trip', 'ive', 'flying', 'bombay', 'last', 'seven', 'years', 'teach', 'seven', 'years', 'flown', 'jet', 'decided', 'try', 'ba', 'time', 'terminal', 'heathrow', 'flowed', 'smoothly', 'kerbside', 'gate', 'boarding', 'disappointing', 'discipline', 'aircraft', 'boarded', 'logic', 'suggests', 'board', 'back', 'aircraft', 'questioned', 'one', 'staff', 'told', 'stopped', 'two', 'years', 'ago', 'flight', 'smooth', 'seat', 'significantly', 'comfortable', 'jets', 'food', 'good', 'service', 'great', 'steward', 'looked', 'area', 'friendly', 'authoritative', 'economy', 'class', 'book', 'seat', 'hours', 'takeoff', 'book', 'seat', 'choice', 'earlier', 'wish', 'pay', 'wanted', 'avios', 'points', 'told', 'several', 'executive', 'club', 'members', 'avios', 'point', 'collectors', 'made', 'complaint', 'ba', 'might', 'consider', 'allowing', 'customers', 'reserve', 'seats', 'avios', 'points', 'ba', 'judging', 'experience', 'know', 'whether', 'fullexercise', 'lowcost', 'airline']",<FreqDist with 84 samples and 97 outcomes>
1384,trip flew short haul business class british airways manchester gothenburg via london heathrow diffcult one review aspects travel excellent others unacceptable used points travel paid fine though would never pay full ba business short haul fee family sweden took gifts etc luggage us four night trip checkin fine ends fights ontime luggage issues positive staff friendly though clearly demoralised actively encouraged emailpublish concerns mixture fortunes catering manlhr nice cold meat platter min flight lhrgot three dried finger sandwiches alternative offered told could take ms menu economy either one reason ordered asian veg meal years ago apparently stays system told change profile details ba site home looked clearly says meal options none ie special menu confusing say least thus catering became issue remaining three flights told economy purchase everything even water however emergency tap water could provided much fullservice airline newspapers also gone business class lhrgot route divide put business economy free front toilet leg room great even fully paying business class passengers purchase seat advance frist row rest ridiculous paid return lounges ok preferred man lhr busy looking worn already downscaling ba mix pretending fullservice airline budget airline ideals practices confusing fas saving grace though rest assured happy well use existing points though definiately airline choice,"['trip', 'flew', 'short', 'haul', 'business', 'class', 'british', 'airways', 'manchester', 'gothenburg', 'via', 'london', 'heathrow', 'diffcult', 'one', 'review', 'aspects', 'travel', 'excellent', 'others', 'unacceptable', 'used', 'points', 'travel', 'paid', 'fine', 'though', 'would', 'never', 'pay', 'full', 'ba', 'business', 'short', 'haul', 'fee', 'family', 'sweden', 'took', 'gifts', 'etc', 'luggage', 'us', 'four', 'night', 'trip', 'checkin', 'fine', 'ends', 'fights', 'ontime', 'luggage', 'issues', 'positive', 'staff', 'friendly', 'though', 'clearly', 'demoralised', 'actively', 'encouraged', 'emailpublish', 'concerns', 'mixture', 'fortunes', 'catering', 'manlhr', 'nice', 'cold', 'meat', 'platter', 'min', 'flight', 'lhrgot', 'three', 'dried', 'finger', 'sandwiches', 'alternative', 'offered', 'told', 'could', 'take', 'ms', 'menu', 'economy', 'either', 'one', 'reason', 'ordered', 'asian', 'veg', 'meal', 'years', 'ago', 'apparently', 'stays', 'system', 'told', 'change', 'profile', 'details', 'ba', 'site', 'home', 'looked', 'clearly', 'says', 'meal', 'options', 'none', 'ie', 'special', 'menu', 'confusing', 'say', 'least', 'thus', 'catering', 'became', 'issue', 'remaining', 'three', 'flights', 'told', 'economy', 'purchase', 'everything', 'even', 'water', 'however', 'emergency', 'tap', 'water', 'could', 'provided', 'much', 'fullservice', 'airline', 'newspapers', 'also', 'gone', 'business', 'class', 'lhrgot', 'route', 'divide', 'put', 'business', 'economy', 'free', 'front', 'toilet', 'leg', 'room', 'great', 'even', 'fully', 'paying', 'business', 'class', 'passengers', 'purchase', 'seat', 'advance', 'frist', 'row', 'rest', 'ridiculous', 'paid', 'return', 'lounges', 'ok', 'preferred', 'man', 'lhr', 'busy', 'looking', 'worn', 'already', 'downscaling', 'ba', 'mix', 'pretending', 'fullservice', 'airline', 'budget', 'airline', 'ideals', 'practices', 'confusing', 'fas', 'saving', 'grace', 'though', 'rest', 'assured', 'happy', 'well', 'use', 'existing', 'points', 'though', 'definiately', 'airline', 'choice']",<FreqDist with 166 samples and 206 outcomes>
1385,trip flew london heathrow prague bad service check hand luggage gate despite bronze arrogant staff mention old story complimentary refreshments fly route times month british airways sometimes uses airport bus instead air bridge frequent delays whats difference ryanair ba please ah price reason give plane reclining seats got us safely,"['trip', 'flew', 'london', 'heathrow', 'prague', 'bad', 'service', 'check', 'hand', 'luggage', 'gate', 'despite', 'bronze', 'arrogant', 'staff', 'mention', 'old', 'story', 'complimentary', 'refreshments', 'fly', 'route', 'times', 'month', 'british', 'airways', 'sometimes', 'uses', 'airport', 'bus', 'instead', 'air', 'bridge', 'frequent', 'delays', 'whats', 'difference', 'ryanair', 'ba', 'please', 'ah', 'price', 'reason', 'give', 'plane', 'reclining', 'seats', 'got', 'us', 'safely']",<FreqDist with 50 samples and 50 outcomes>
1386,trip new orleans hyderabad via london booked flight ticket couple moths travel received email day im going travel saying flight cancelled asked book ticket next day destructed plans interview attend important gave call customer service really gave options couple hours call frustrated gave option fly msy dfw london hyd layover short tense options choose whole journey irritating customer service really bad,"['trip', 'new', 'orleans', 'hyderabad', 'via', 'london', 'booked', 'flight', 'ticket', 'couple', 'moths', 'travel', 'received', 'email', 'day', 'im', 'going', 'travel', 'saying', 'flight', 'cancelled', 'asked', 'book', 'ticket', 'next', 'day', 'destructed', 'plans', 'interview', 'attend', 'important', 'gave', 'call', 'customer', 'service', 'really', 'gave', 'options', 'couple', 'hours', 'call', 'frustrated', 'gave', 'option', 'fly', 'msy', 'dfw', 'london', 'hyd', 'layover', 'short', 'tense', 'options', 'choose', 'whole', 'journey', 'irritating', 'customer', 'service', 'really', 'bad']",<FreqDist with 48 samples and 61 outcomes>
1387,trip delayed hours outbound flight athens due lateness aircraft due technical issues tea coffee offered business flight extremely dated aircraft meal offered good cancelled inbound flight london due technical issues aircraft hotel compensation offered entertainment next days new flight general british airways customer satisfaction anymore unfortunately fly cause become unreliable average airline,"['trip', 'delayed', 'hours', 'outbound', 'flight', 'athens', 'due', 'lateness', 'aircraft', 'due', 'technical', 'issues', 'tea', 'coffee', 'offered', 'business', 'flight', 'extremely', 'dated', 'aircraft', 'meal', 'offered', 'good', 'cancelled', 'inbound', 'flight', 'london', 'due', 'technical', 'issues', 'aircraft', 'hotel', 'compensation', 'offered', 'entertainment', 'next', 'days', 'new', 'flight', 'general', 'british', 'airways', 'customer', 'satisfaction', 'anymore', 'unfortunately', 'fly', 'cause', 'become', 'unreliable', 'average', 'airline']",<FreqDist with 41 samples and 52 outcomes>
1388,trip fairly average flight cape town return old use gatwick incredibly dated economy seats fairly comfortable tv screen small fuzzy reset journey home get working selection entertainment ok food noticeably improved since last time flew british airways long haul meals tasty decent size nice receive hot breakfast arrival journeys always ba crew mixed helpful really friendly others borderline rude however would probably still choose ba cape town order fly direct,"['trip', 'fairly', 'average', 'flight', 'cape', 'town', 'return', 'old', 'use', 'gatwick', 'incredibly', 'dated', 'economy', 'seats', 'fairly', 'comfortable', 'tv', 'screen', 'small', 'fuzzy', 'reset', 'journey', 'home', 'get', 'working', 'selection', 'entertainment', 'ok', 'food', 'noticeably', 'improved', 'since', 'last', 'time', 'flew', 'british', 'airways', 'long', 'haul', 'meals', 'tasty', 'decent', 'size', 'nice', 'receive', 'hot', 'breakfast', 'arrival', 'journeys', 'always', 'ba', 'crew', 'mixed', 'helpful', 'really', 'friendly', 'others', 'borderline', 'rude', 'however', 'would', 'probably', 'still', 'choose', 'ba', 'cape', 'town', 'order', 'fly', 'direct']",<FreqDist with 66 samples and 70 outcomes>
1389,trip las vegas london heathrow really poor food little fussy food partner eat anything even eat served breakfast wrap turkey bacon mushroom spinach smelt revolting even try mine partner bite eat anymore chicken curry questionable spinach lasagne someone may choose eat meat mean spinach every meal nice alternatives offered tea coffee point found staff inattentive would think twice traveling ba thought meant flagship airline,"['trip', 'las', 'vegas', 'london', 'heathrow', 'really', 'poor', 'food', 'little', 'fussy', 'food', 'partner', 'eat', 'anything', 'even', 'eat', 'served', 'breakfast', 'wrap', 'turkey', 'bacon', 'mushroom', 'spinach', 'smelt', 'revolting', 'even', 'try', 'mine', 'partner', 'bite', 'eat', 'anymore', 'chicken', 'curry', 'questionable', 'spinach', 'lasagne', 'someone', 'may', 'choose', 'eat', 'meat', 'mean', 'spinach', 'every', 'meal', 'nice', 'alternatives', 'offered', 'tea', 'coffee', 'point', 'found', 'staff', 'inattentive', 'would', 'think', 'twice', 'traveling', 'ba', 'thought', 'meant', 'flagship', 'airline']",<FreqDist with 56 samples and 64 outcomes>
1390,trip flew ba february aberdeen london heathrow check fast efficient boarding process really like new group boarding structure lunch offered board good cabin crew attentive arrived london heathrow terminal approx minutes ahead schedule however took luggage minutes arrive overall good exception late arrival luggage,"['trip', 'flew', 'ba', 'february', 'aberdeen', 'london', 'heathrow', 'check', 'fast', 'efficient', 'boarding', 'process', 'really', 'like', 'new', 'group', 'boarding', 'structure', 'lunch', 'offered', 'board', 'good', 'cabin', 'crew', 'attentive', 'arrived', 'london', 'heathrow', 'terminal', 'approx', 'minutes', 'ahead', 'schedule', 'however', 'took', 'luggage', 'minutes', 'arrive', 'overall', 'good', 'exception', 'late', 'arrival', 'luggage']",<FreqDist with 38 samples and 44 outcomes>
1391,trip dusseldorf london satisfied ba reasonable fares time awesome cabin staff going uk favourite airline club europe miss better seating leg room first priority business,"['trip', 'dusseldorf', 'london', 'satisfied', 'ba', 'reasonable', 'fares', 'time', 'awesome', 'cabin', 'staff', 'going', 'uk', 'favourite', 'airline', 'club', 'europe', 'miss', 'better', 'seating', 'leg', 'room', 'first', 'priority', 'business']",<FreqDist with 25 samples and 25 outcomes>
1392,trip orlando gatwick flight ok let utterly appalling food chicken curry dry congealed devoid flavour mainly rice biggest insult breakfast pretzel filled cream cheese dry cereal bar fruit bits like eating sawdust earth though cream cheese pretzel acceptable breakfast bizarre ridiculous looking around cabin eaten commented stewardess breakfast dish replied look appetising come guys even bread role jam would acceptable cream cheese pretzel planet,"['trip', 'orlando', 'gatwick', 'flight', 'ok', 'let', 'utterly', 'appalling', 'food', 'chicken', 'curry', 'dry', 'congealed', 'devoid', 'flavour', 'mainly', 'rice', 'biggest', 'insult', 'breakfast', 'pretzel', 'filled', 'cream', 'cheese', 'dry', 'cereal', 'bar', 'fruit', 'bits', 'like', 'eating', 'sawdust', 'earth', 'though', 'cream', 'cheese', 'pretzel', 'acceptable', 'breakfast', 'bizarre', 'ridiculous', 'looking', 'around', 'cabin', 'eaten', 'commented', 'stewardess', 'breakfast', 'dish', 'replied', 'look', 'appetising', 'come', 'guys', 'even', 'bread', 'role', 'jam', 'would', 'acceptable', 'cream', 'cheese', 'pretzel', 'planet']",<FreqDist with 54 samples and 64 outcomes>
1393,trip really enjoyed flight london johannesburg aircraft comfortable crew friendly polite inflight entertainment wide selection food ok nothing get excited eat though grown older found long haul flights less tolerable really looking forward flight however pleasantly surprised definitely use british airways route,"['trip', 'really', 'enjoyed', 'flight', 'london', 'johannesburg', 'aircraft', 'comfortable', 'crew', 'friendly', 'polite', 'inflight', 'entertainment', 'wide', 'selection', 'food', 'ok', 'nothing', 'get', 'excited', 'eat', 'though', 'grown', 'older', 'found', 'long', 'haul', 'flights', 'less', 'tolerable', 'really', 'looking', 'forward', 'flight', 'however', 'pleasantly', 'surprised', 'definitely', 'use', 'british', 'airways', 'route']",<FreqDist with 40 samples and 42 outcomes>
1394,trip chicago hyderabad via london heathrow flights left time hydlhr one arrived hour late literally run find way heathrow board connection ba flights found cabin staff polite friendly food decent served china plates covered napkins since awake time flight attendants checked multiple times outside meal hours could get anything issue meals hydlhr leg lunch served late almost hours breakfast lunch kind seems standard practice serve food sometime takeoff landing toilets maintained well flights however impressed seats ba flights found bit narrow comfortable enough sleep also rest neck flat could aa flight lhr philadelphia also think bit difficult folks window seats move crossing passengers isle seats old agile enough aa flight lhr philadelphia bose noise canceling headphones ba flights regular ones big deal still,"['trip', 'chicago', 'hyderabad', 'via', 'london', 'heathrow', 'flights', 'left', 'time', 'hydlhr', 'one', 'arrived', 'hour', 'late', 'literally', 'run', 'find', 'way', 'heathrow', 'board', 'connection', 'ba', 'flights', 'found', 'cabin', 'staff', 'polite', 'friendly', 'food', 'decent', 'served', 'china', 'plates', 'covered', 'napkins', 'since', 'awake', 'time', 'flight', 'attendants', 'checked', 'multiple', 'times', 'outside', 'meal', 'hours', 'could', 'get', 'anything', 'issue', 'meals', 'hydlhr', 'leg', 'lunch', 'served', 'late', 'almost', 'hours', 'breakfast', 'lunch', 'kind', 'seems', 'standard', 'practice', 'serve', 'food', 'sometime', 'takeoff', 'landing', 'toilets', 'maintained', 'well', 'flights', 'however', 'impressed', 'seats', 'ba', 'flights', 'found', 'bit', 'narrow', 'comfortable', 'enough', 'sleep', 'also', 'rest', 'neck', 'flat', 'could', 'aa', 'flight', 'lhr', 'philadelphia', 'also', 'think', 'bit', 'difficult', 'folks', 'window', 'seats', 'move', 'crossing', 'passengers', 'isle', 'seats', 'old', 'agile', 'enough', 'aa', 'flight', 'lhr', 'philadelphia', 'bose', 'noise', 'canceling', 'headphones', 'ba', 'flights', 'regular', 'ones', 'big', 'deal', 'still']",<FreqDist with 97 samples and 123 outcomes>
1395,trip san francisco hyderabad via london really bad experience british airways planning trip whole year wanted try british airways instead taking regular emirates flight got cancelled couple hours takeoff customer care unresponsive waited customer care call queue hours hours multiple times go book emirates last moment hike price wrote email customer care taken much time get response bad part wont refund ticket price hope one goes similar issue honest opinion sure travel plans book british airways first last journey wont recommend personally anyone,"['trip', 'san', 'francisco', 'hyderabad', 'via', 'london', 'really', 'bad', 'experience', 'british', 'airways', 'planning', 'trip', 'whole', 'year', 'wanted', 'try', 'british', 'airways', 'instead', 'taking', 'regular', 'emirates', 'flight', 'got', 'cancelled', 'couple', 'hours', 'takeoff', 'customer', 'care', 'unresponsive', 'waited', 'customer', 'care', 'call', 'queue', 'hours', 'hours', 'multiple', 'times', 'go', 'book', 'emirates', 'last', 'moment', 'hike', 'price', 'wrote', 'email', 'customer', 'care', 'taken', 'much', 'time', 'get', 'response', 'bad', 'part', 'wont', 'refund', 'ticket', 'price', 'hope', 'one', 'goes', 'similar', 'issue', 'honest', 'opinion', 'sure', 'travel', 'plans', 'book', 'british', 'airways', 'first', 'last', 'journey', 'wont', 'recommend', 'personally', 'anyone']",<FreqDist with 66 samples and 83 outcomes>
1396,trip london duesseldorf january flew times one month period last flights flights changed cancelled flight booked day cancelled shortly departure mayhem customer service desk far people serve seats ba terrible everything costs extra nothing good ba anymore,"['trip', 'london', 'duesseldorf', 'january', 'flew', 'times', 'one', 'month', 'period', 'last', 'flights', 'flights', 'changed', 'cancelled', 'flight', 'booked', 'day', 'cancelled', 'shortly', 'departure', 'mayhem', 'customer', 'service', 'desk', 'far', 'people', 'serve', 'seats', 'ba', 'terrible', 'everything', 'costs', 'extra', 'nothing', 'good', 'ba', 'anymore']",<FreqDist with 34 samples and 37 outcomes>
1397,trip booked business class friend particular trip planned mark significant milestone life birthday occasion invested upgrade expected nothing less hours overnight flight sit economy whilst colleague business class downgraded ba overbook flight offer compensation also waiting almost one month later refund difference price economy business class experience caused undue stress point reluctant use services future dismissive response completely contradicts consumer promise values meeting rising expectations customers remains central strategy transforming british airways worlds leading global premium airline investment staff fleet facilities making sure provide best customer service experience ba resulted negative end bucket list holiday feel duty care consumers share experience,"['trip', 'booked', 'business', 'class', 'friend', 'particular', 'trip', 'planned', 'mark', 'significant', 'milestone', 'life', 'birthday', 'occasion', 'invested', 'upgrade', 'expected', 'nothing', 'less', 'hours', 'overnight', 'flight', 'sit', 'economy', 'whilst', 'colleague', 'business', 'class', 'downgraded', 'ba', 'overbook', 'flight', 'offer', 'compensation', 'also', 'waiting', 'almost', 'one', 'month', 'later', 'refund', 'difference', 'price', 'economy', 'business', 'class', 'experience', 'caused', 'undue', 'stress', 'point', 'reluctant', 'use', 'services', 'future', 'dismissive', 'response', 'completely', 'contradicts', 'consumer', 'promise', 'values', 'meeting', 'rising', 'expectations', 'customers', 'remains', 'central', 'strategy', 'transforming', 'british', 'airways', 'worlds', 'leading', 'global', 'premium', 'airline', 'investment', 'staff', 'fleet', 'facilities', 'making', 'sure', 'provide', 'best', 'customer', 'service', 'experience', 'ba', 'resulted', 'negative', 'end', 'bucket', 'list', 'holiday', 'feel', 'duty', 'care', 'consumers', 'share', 'experience']",<FreqDist with 91 samples and 101 outcomes>
1398,trip flew london bengaluru british airways reached new low flight boarded time twenty minutes departure pilot announced take would delayed luggage still loaded engineers working replace pin two hours twenty minutes later flight finally airborne cabin staff throughout flight unpleasant unhelpful ba premium product nowhere near good operators economy offering promised fine china dining experience relates main course food drink served plastic entire meal came cluttered tray dumped tray tables finesse whatsoever chick pea starter icy cold main course lamb cooked tasteless inedible dessert cheese portions minuscule entertainment screen marbled small reformatting films fit near postage stamp proportions made viewing impossible breakfast service made pretence premium service served plastic eaten plastic cutlery unpleasant experience wish repeat sadly return heathrow way,"['trip', 'flew', 'london', 'bengaluru', 'british', 'airways', 'reached', 'new', 'low', 'flight', 'boarded', 'time', 'twenty', 'minutes', 'departure', 'pilot', 'announced', 'take', 'would', 'delayed', 'luggage', 'still', 'loaded', 'engineers', 'working', 'replace', 'pin', 'two', 'hours', 'twenty', 'minutes', 'later', 'flight', 'finally', 'airborne', 'cabin', 'staff', 'throughout', 'flight', 'unpleasant', 'unhelpful', 'ba', 'premium', 'product', 'nowhere', 'near', 'good', 'operators', 'economy', 'offering', 'promised', 'fine', 'china', 'dining', 'experience', 'relates', 'main', 'course', 'food', 'drink', 'served', 'plastic', 'entire', 'meal', 'came', 'cluttered', 'tray', 'dumped', 'tray', 'tables', 'finesse', 'whatsoever', 'chick', 'pea', 'starter', 'icy', 'cold', 'main', 'course', 'lamb', 'cooked', 'tasteless', 'inedible', 'dessert', 'cheese', 'portions', 'minuscule', 'entertainment', 'screen', 'marbled', 'small', 'reformatting', 'films', 'fit', 'near', 'postage', 'stamp', 'proportions', 'made', 'viewing', 'impossible', 'breakfast', 'service', 'made', 'pretence', 'premium', 'service', 'served', 'plastic', 'eaten', 'plastic', 'cutlery', 'unpleasant', 'experience', 'wish', 'repeat', 'sadly', 'return', 'heathrow', 'way']",<FreqDist with 104 samples and 120 outcomes>
1399,trip flew british airways ba intoout heathrow late jan seats respectively seats comfortable electronic boxes took legroom food ok coach really high expectations plane clean flight attendants friendly ife worked flawlessly good selection programs bathrooms maintained clean throughout entire flight beverage runs every hrs wanted anything else snacks available galley ba good job,"['trip', 'flew', 'british', 'airways', 'ba', 'intoout', 'heathrow', 'late', 'jan', 'seats', 'respectively', 'seats', 'comfortable', 'electronic', 'boxes', 'took', 'legroom', 'food', 'ok', 'coach', 'really', 'high', 'expectations', 'plane', 'clean', 'flight', 'attendants', 'friendly', 'ife', 'worked', 'flawlessly', 'good', 'selection', 'programs', 'bathrooms', 'maintained', 'clean', 'throughout', 'entire', 'flight', 'beverage', 'runs', 'every', 'hrs', 'wanted', 'anything', 'else', 'snacks', 'available', 'galley', 'ba', 'good', 'job']",<FreqDist with 48 samples and 53 outcomes>
1400,trip reykjavik london pay change seats checkin one checkedin baggage also pay food beverages board aircraft petty things avoid low cost companies know traits shared ba also avoid ba future,"['trip', 'reykjavik', 'london', 'pay', 'change', 'seats', 'checkin', 'one', 'checkedin', 'baggage', 'also', 'pay', 'food', 'beverages', 'board', 'aircraft', 'petty', 'things', 'avoid', 'low', 'cost', 'companies', 'know', 'traits', 'shared', 'ba', 'also', 'avoid', 'ba', 'future']",<FreqDist with 26 samples and 30 outcomes>
1401,trip bangkok lisbon via heathrow booked flight tickets directly ba site since july travelling date december one day travel processed online checkin surprised find names removed first leg flight bkk lhr without prior notice communication channels email sms text ba many attempts find solution unfortunately turned could contact representative office thailand however managed talk customer services team uk informed us due connecting flight lhr lis cancelled ba airline removed names entire trip sectors assistant informed us possible names added back bkk lhr flight could find connecting flight lhr lis solution either explain accept refund tickets unfortunately flight available day left us one choice accept refund tickets without offering help intention seek proper explanation ba regards possible official communicationnotification regards flight canceled passengers figure situation attempt checkin online hours flight went checkin counter directly departure date would without solution whole trip might cancelled roller coaster emotions issue since less hours find alternative solution problem caused us bas neglect providing proper communication passengers finally left choice book last minute tickets another airline pay extra since last minute ticket christmas eve find inexcusable worldclass airline neglect last minute communication guests one important day holiday entire year event caused us extra charge entire trips spending left us one worst flying experiences chose british airways hopes seamless stressfree travel experience given notifications alternative help,"['trip', 'bangkok', 'lisbon', 'via', 'heathrow', 'booked', 'flight', 'tickets', 'directly', 'ba', 'site', 'since', 'july', 'travelling', 'date', 'december', 'one', 'day', 'travel', 'processed', 'online', 'checkin', 'surprised', 'find', 'names', 'removed', 'first', 'leg', 'flight', 'bkk', 'lhr', 'without', 'prior', 'notice', 'communication', 'channels', 'email', 'sms', 'text', 'ba', 'many', 'attempts', 'find', 'solution', 'unfortunately', 'turned', 'could', 'contact', 'representative', 'office', 'thailand', 'however', 'managed', 'talk', 'customer', 'services', 'team', 'uk', 'informed', 'us', 'due', 'connecting', 'flight', 'lhr', 'lis', 'cancelled', 'ba', 'airline', 'removed', 'names', 'entire', 'trip', 'sectors', 'assistant', 'informed', 'us', 'possible', 'names', 'added', 'back', 'bkk', 'lhr', 'flight', 'could', 'find', 'connecting', 'flight', 'lhr', 'lis', 'solution', 'either', 'explain', 'accept', 'refund', 'tickets', 'unfortunately', 'flight', 'available', 'day', 'left', 'us', 'one', 'choice', 'accept', 'refund', 'tickets', 'without', 'offering', 'help', 'intention', 'seek', 'proper', 'explanation', 'ba', 'regards', 'possible', 'official', 'communicationnotification', 'regards', 'flight', 'canceled', 'passengers', 'figure', 'situation', 'attempt', 'checkin', 'online', 'hours', 'flight', 'went', 'checkin', 'counter', 'directly', 'departure', 'date', 'would', 'without', 'solution', 'whole', 'trip', 'might', 'cancelled', 'roller', 'coaster', 'emotions', 'issue', 'since', 'less', 'hours', 'find', 'alternative', 'solution', 'problem', 'caused', 'us', 'bas', 'neglect', 'providing', 'proper', 'communication', 'passengers', 'finally', 'left', 'choice', 'book', 'last', 'minute', 'tickets', 'another', 'airline', 'pay', 'extra', 'since', 'last', 'minute', 'ticket', 'christmas', 'eve', 'find', 'inexcusable', 'worldclass', 'airline', 'neglect', 'last', 'minute', 'communication', 'guests', 'one', 'important', 'day', 'holiday', 'entire', 'year', 'event', 'caused', 'us', 'extra', 'charge', 'entire', 'trips', 'spending', 'left', 'us', 'one', 'worst', 'flying', 'experiences', 'chose', 'british', 'airways', 'hopes', 'seamless', 'stressfree', 'travel', 'experience', 'given', 'notifications', 'alternative', 'help']",<FreqDist with 139 samples and 219 outcomes>
1402,trip johannesburg cape town really basic flight operated comair inflight entertainment usb plug charge phone served breakfast early morning overall flight problems ground air staff good,"['trip', 'johannesburg', 'cape', 'town', 'really', 'basic', 'flight', 'operated', 'comair', 'inflight', 'entertainment', 'usb', 'plug', 'charge', 'phone', 'served', 'breakfast', 'early', 'morning', 'overall', 'flight', 'problems', 'ground', 'air', 'staff', 'good']",<FreqDist with 25 samples and 26 outcomes>
1403,trip london heathrow paris orly flight arrived mins late nearly double scheduled flight time short haul british airways flights complimentary food beverages included checked baggage premium airline price budget airline service use ba virtual monopoly heathrow maintain oneworld status,"['trip', 'london', 'heathrow', 'paris', 'orly', 'flight', 'arrived', 'mins', 'late', 'nearly', 'double', 'scheduled', 'flight', 'time', 'short', 'haul', 'british', 'airways', 'flights', 'complimentary', 'food', 'beverages', 'included', 'checked', 'baggage', 'premium', 'airline', 'price', 'budget', 'airline', 'service', 'use', 'ba', 'virtual', 'monopoly', 'heathrow', 'maintain', 'oneworld', 'status']",<FreqDist with 36 samples and 39 outcomes>
1404,trip flew ba london heathrow belfast city airport january check fast efficient boarding process breakfast offered board good tasty arrived belfast minutes ahead schedule luggage within minutes overall good flight service,"['trip', 'flew', 'ba', 'london', 'heathrow', 'belfast', 'city', 'airport', 'january', 'check', 'fast', 'efficient', 'boarding', 'process', 'breakfast', 'offered', 'board', 'good', 'tasty', 'arrived', 'belfast', 'minutes', 'ahead', 'schedule', 'luggage', 'within', 'minutes', 'overall', 'good', 'flight', 'service']",<FreqDist with 28 samples and 31 outcomes>
1405,trip supposed fly new york paris direct flight canceled flight rebooked us flight stop london new york london flight got hours delay therefore missed connection london waited hours get earliest flight london paris flight got also cancelled rebooked flight waited another hours flight got also cancelled waiting whole time finally left airport took eurostar otherwise could get home lost luggage received week later home hours got home complained british airways supposed compensate us original flight eurostar tickets delay luggage never answered,"['trip', 'supposed', 'fly', 'new', 'york', 'paris', 'direct', 'flight', 'canceled', 'flight', 'rebooked', 'us', 'flight', 'stop', 'london', 'new', 'york', 'london', 'flight', 'got', 'hours', 'delay', 'therefore', 'missed', 'connection', 'london', 'waited', 'hours', 'get', 'earliest', 'flight', 'london', 'paris', 'flight', 'got', 'also', 'cancelled', 'rebooked', 'flight', 'waited', 'another', 'hours', 'flight', 'got', 'also', 'cancelled', 'waiting', 'whole', 'time', 'finally', 'left', 'airport', 'took', 'eurostar', 'otherwise', 'could', 'get', 'home', 'lost', 'luggage', 'received', 'week', 'later', 'home', 'hours', 'got', 'home', 'complained', 'british', 'airways', 'supposed', 'compensate', 'us', 'original', 'flight', 'eurostar', 'tickets', 'delay', 'luggage', 'never', 'answered']",<FreqDist with 49 samples and 81 outcomes>
